"ipm_id","species_author","species_accepted","tax_genus","tax_family","tax_order","tax_class","tax_phylum","kingdom","organism_type","dicot_monocot","angio_gymno","authors","journal","pub_year","doi","corresponding_author","email_year","remark","apa_citation","demog_appendix_link","duration","start_year","start_month","end_year","end_month","periodicity","population_name","number_populations","lat","lon","altitude","country","continent","ecoregion","studied_sex","eviction_used","evict_type","treatment","has_time_lag","has_age"
"aaa215","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"PB1",1,"-43.682200000000002","172.8913","14","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa216","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"PB2",1,"-43.6571","172.9153","39","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa217","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"SS",1,"-43.5745","172.75829999999999","15","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa218","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TMB",1,"-43.584800000000001","172.7783","17","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa219","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TMR",1,"-43.583100000000002","172.7747","19","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa220","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CP",1,"-43.601100000000002","172.7149","60","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa221","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"EW",1,"-43.569000000000003","172.6345","40","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa222","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"FT",1,"-43.638599999999997","172.71360000000001","35","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa223","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GPWT",1,"-43.585599999999999","172.7372","370","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa224","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"JK",1,"-43.566400000000002","172.65369999999999","80","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa225","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"JN",1,"-43.63","172.72380000000001","75","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa226","Aeonium_haworthii","Aeonium_haworthii","Aeonium","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"RH",1,"-43.578400000000002","172.71270000000001","40","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa227","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"AE",1,"-43.809399999999997","172.9657","45","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa228","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CA",1,"-43.493000000000002","172.53700000000001","37","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa229","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CG",1,"-43.530999999999999","172.619","7","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa230","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CKSE",1,"-43.530700000000003","172.60769999999999","6","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa231","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CNBP",1,"-43.506","172.73500000000001","12","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa232","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"LBBA",1,"-43.746000000000002","173.119","236","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa233","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"LBE",1,"-43.626199999999997","172.47040000000001","18","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa234","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"LH",1,"-43.607999999999997","172.72399999999999","5","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa235","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"LHCC",1,"-43.789400000000001","172.3116","12","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa236","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"LR",1,"-43.761499999999998","172.3049","15","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa237","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"RE",1,"-43.328600000000002","172.61109999999999","23","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa238","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"SLA",1,"-43.604999999999997","172.649","466","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa239","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"B1",1,"-43.581600000000002","172.6551","239","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa240","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"B2",1,"-43.583300000000001","172.64930000000001","40","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa241","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"B3",1,"-43.587800000000001","172.65190000000001","67","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa242","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"B4",1,"-43.5916","172.65170000000001","67","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa243","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"B5",1,"-43.6","172.64449999999999","358","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa244","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"B6",1,"-43.595300000000002","172.66540000000001","340","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa245","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"BF1",1,"-43.814100000000003","172.7182","8","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa246","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"BF2",1,"-43.812600000000003","172.71969999999999","7","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa247","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CK1",1,"-43.653199999999998","172.62360000000001","477","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa248","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CK2",1,"-43.655099999999997","172.6233","471","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa249","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CK3",1,"-43.6556","172.6234","476","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa250","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CK4",1,"-43.6584","172.62360000000001","532","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa251","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CK5",1,"-43.661000000000001","172.6242","552","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa252","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CK6",1,"-43.665300000000002","172.624","479","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa253","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GP1",1,"-43.574100000000001","172.7465","200","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa254","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GP2",1,"-43.577599999999997","172.7527","167","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa255","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GP3",1,"-43.593600000000002","172.74029999999999","234","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa256","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GP4",1,"-43.582500000000003","172.74180000000001","319","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa257","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GP5",1,"-43.578499999999998","172.744","305","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa258","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GP6",1,"-43.5884","172.74449999999999","285","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa259","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"MP1",1,"-43.822600000000001","172.96960000000001","153","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa260","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"MP2",1,"-43.822200000000002","172.97030000000001","148","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
