"ipm_id","demographic_parameter","formula","model_type","kernel_id"
"aaa203","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa203","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa203","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa203","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa203","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa203","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa203","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa204","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa204","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa204","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa204","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa204","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa204","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa204","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa204","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa204","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa204","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa204","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa204","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa204","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa205","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa205","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa205","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa205","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa205","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa205","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa205","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa205","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa205","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa205","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa205","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa205","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa205","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa206","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa206","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa206","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa206","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa206","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa206","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa206","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa206","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa206","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa206","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa206","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa206","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa206","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa207","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa207","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa207","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa207","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa207","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa207","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa207","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa207","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa207","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa207","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa207","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa207","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa207","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa208","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa208","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa208","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa208","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa208","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa208","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa208","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa208","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa208","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa208","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa208","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa208","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa208","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa209","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa209","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa209","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa209","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa209","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa209","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa209","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa209","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa209","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa209","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa209","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa209","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa209","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa210","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa210","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa210","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa210","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa210","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa210","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa210","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa210","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa210","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa210","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa210","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa210","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa210","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa211","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa211","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa211","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa211","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa211","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa211","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa211","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa211","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa211","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa211","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa211","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa211","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa211","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa212","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa212","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa212","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa212","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa212","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa212","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa212","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa212","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa212","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa212","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa212","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa212","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa212","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa213","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa213","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa213","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa213","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa213","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa213","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa213","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa213","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa213","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa213","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa213","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa213","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa213","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa214","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa214","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa214","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa214","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa214","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa214","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa214","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa214","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa214","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa214","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa214","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa214","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa214","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa215","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa215","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa215","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa215","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa215","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa215","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa215","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa215","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa215","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa215","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa215","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa215","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa215","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa216","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa216","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa216","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa216","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa216","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa216","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa216","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa216","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa216","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa216","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa216","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa216","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa216","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa217","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa217","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa217","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa217","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa217","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa217","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa217","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa217","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa217","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa217","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa217","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa217","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa217","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa218","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa218","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa218","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa218","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa218","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa218","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa218","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa218","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa218","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa218","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa218","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa218","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa218","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa219","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa219","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa219","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa219","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa219","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa219","Growth","growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa219","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa219","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))","Evaluated","F"
"aaa219","Fecundity","germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))","Evaluated","F"
"aaa219","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaa219","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa219","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa219","Fecundity","n_seed = exp(seed_i)","Evaluated","F"
"aaa220","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa220","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa220","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
